circuit_id,sample_id,fault_type,faulted_components,component_values,node_voltages,branch_currents,success
current_source_t_network,current_source_t_network__normal_3,normal,,"{""R_s"": 509.228831, ""R_p"": 1011.173609, ""R_L"": 1492.516191, ""R_leak"": 9956087.341143, ""I1"": 0.005}","{""a"": 7.601499, ""b"": 5.055355, ""c"": 5.054597}","{""R_s"": 0.005, ""R_p"": 0.004999492, ""R_L"": 5.076891e-07, ""R_leak"": 5.076891e-07}",True
current_source_t_network,current_source_t_network__normal_4,normal,,"{""R_s"": 497.168375, ""R_p"": 1002.707856, ""R_L"": 1479.402309, ""R_leak"": 9921063.202409, ""I1"": 0.005}","{""a"": 7.498875, ""b"": 5.013033, ""c"": 5.012285}","{""R_s"": 0.005, ""R_p"": 0.004999495, ""R_L"": 5.052165e-07, ""R_leak"": 5.052165e-07}",True
current_source_t_network,current_source_t_network__normal_5,normal,,"{""R_s"": 509.253484, ""R_p"": 985.693624, ""R_L"": 1517.77735, ""R_leak"": 9847680.485936, ""I1"": 0.005}","{""a"": 7.474242, ""b"": 4.927975, ""c"": 4.927216}","{""R_s"": 0.005, ""R_p"": 0.0049995, ""R_L"": 5.003427e-07, ""R_leak"": 5.003427e-07}",True
current_source_t_network,current_source_t_network__normal_6,normal,,"{""R_s"": 493.126989, ""R_p"": 986.576666, ""R_L"": 1471.445847, ""R_leak"": 10140997.193166, ""I1"": 0.005}","{""a"": 7.398038, ""b"": 4.932404, ""c"": 4.931688}","{""R_s"": 0.005, ""R_p"": 0.004999514, ""R_L"": 4.863119e-07, ""R_leak"": 4.863119e-07}",True
current_source_t_network,current_source_t_network__normal_7,normal,,"{""R_s"": 492.947321, ""R_p"": 996.731491, ""R_L"": 1514.193999, ""R_leak"": 9942365.924777, ""I1"": 0.005}","{""a"": 7.447895, ""b"": 4.983158, ""c"": 4.982399}","{""R_s"": 0.005, ""R_p"": 0.004999499, ""R_L"": 5.011281e-07, ""R_leak"": 5.011281e-07}",True
current_source_t_network,current_source_t_network__normal_8,normal,,"{""R_s"": 499.042645, ""R_p"": 992.257646, ""R_L"": 1473.731711, ""R_leak"": 10027092.088039, ""I1"": 0.005}","{""a"": 7.456011, ""b"": 4.960797, ""c"": 4.960068}","{""R_s"": 0.005, ""R_p"": 0.004999505, ""R_L"": 4.946667e-07, ""R_leak"": 4.946667e-07}",True
current_source_t_network,current_source_t_network__normal_9,normal,,"{""R_s"": 504.135968, ""R_p"": 1011.757521, ""R_L"": 1483.239221, ""R_leak"": 10059315.008618, ""I1"": 0.005}","{""a"": 7.578959, ""b"": 5.058279, ""c"": 5.057533}","{""R_s"": 0.005, ""R_p"": 0.004999497, ""R_L"": 5.027711e-07, ""R_leak"": 5.027711e-07}",True
current_source_t_network,current_source_t_network__normal_10,normal,,"{""R_s"": 497.100827, ""R_p"": 1011.810453, ""R_L"": 1528.065495, ""R_leak"": 9823192.774175, ""I1"": 0.005}","{""a"": 7.544035, ""b"": 5.058531, ""c"": 5.057745}","{""R_s"": 0.005, ""R_p"": 0.004999485, ""R_L"": 5.148779e-07, ""R_leak"": 5.148779e-07}",True
current_source_t_network,current_source_t_network__normal_11,normal,,"{""R_s"": 493.740228, ""R_p"": 996.480707, ""R_L"": 1499.960124, ""R_leak"": 9890461.252663, ""I1"": 0.005}","{""a"": 7.450603, ""b"": 4.981902, ""c"": 4.981146}","{""R_s"": 0.005, ""R_p"": 0.004999496, ""R_L"": 5.036313e-07, ""R_leak"": 5.036313e-07}",True
current_source_t_network,current_source_t_network__normal_12,normal,,"{""R_s"": 493.822984, ""R_p"": 1004.12117, ""R_L"": 1508.143888, ""R_leak"": 9931357.699135, ""I1"": 0.005}","{""a"": 7.489213, ""b"": 5.020098, ""c"": 5.019336}","{""R_s"": 0.005, ""R_p"": 0.004999495, ""R_L"": 5.054028e-07, ""R_leak"": 5.054028e-07}",True
current_source_t_network,current_source_t_network__normal_13,normal,,"{""R_s"": 497.311332, ""R_p"": 987.146124, ""R_L"": 1514.910409, ""R_leak"": 9927105.861512, ""I1"": 0.005}","{""a"": 7.421797, ""b"": 4.93524, ""c"": 4.934487}","{""R_s"": 0.005, ""R_p"": 0.004999503, ""R_L"": 4.970721e-07, ""R_leak"": 4.970721e-07}",True
current_source_t_network,current_source_t_network__normal_14,normal,,"{""R_s"": 508.59214, ""R_p"": 988.226828, ""R_L"": 1481.745343, ""R_leak"": 9918186.080276, ""I1"": 0.005}","{""a"": 7.483603, ""b"": 4.940642, ""c"": 4.939904}","{""R_s"": 0.005, ""R_p"": 0.004999502, ""R_L"": 4.980653e-07, ""R_leak"": 4.980653e-07}",True
current_source_t_network,current_source_t_network__normal_15,normal,,"{""R_s"": 497.237438, ""R_p"": 1000.245172, ""R_L"": 1499.457843, ""R_leak"": 10175541.070943, ""I1"": 0.005}","{""a"": 7.486922, ""b"": 5.000734, ""c"": 4.999998}","{""R_s"": 0.005, ""R_p"": 0.004999509, ""R_L"": 4.913741e-07, ""R_leak"": 4.913741e-07}",True
current_source_t_network,current_source_t_network__normal_16,normal,,"{""R_s"": 500.443445, ""R_p"": 1017.822991, ""R_L"": 1513.710616, ""R_leak"": 9861308.615254, ""I1"": 0.005}","{""a"": 7.590807, ""b"": 5.08859, ""c"": 5.087809}","{""R_s"": 0.005, ""R_p"": 0.004999484, ""R_L"": 5.159365e-07, ""R_leak"": 5.159365e-07}",True
current_source_t_network,current_source_t_network__normal_17,normal,,"{""R_s"": 509.681892, ""R_p"": 1003.283734, ""R_L"": 1481.299302, ""R_leak"": 9976683.109904, ""I1"": 0.005}","{""a"": 7.564324, ""b"": 5.015914, ""c"": 5.01517}","{""R_s"": 0.005, ""R_p"": 0.004999497, ""R_L"": 5.026891e-07, ""R_leak"": 5.026891e-07}",True
current_source_t_network,current_source_t_network__normal_18,normal,,"{""R_s"": 493.15572, ""R_p"": 986.146796, ""R_L"": 1518.203171, ""R_leak"": 10191238.988802, ""I1"": 0.005}","{""a"": 7.396036, ""b"": 4.930257, ""c"": 4.929523}","{""R_s"": 0.005, ""R_p"": 0.004999516, ""R_L"": 4.83702e-07, ""R_leak"": 4.83702e-07}",True
current_source_t_network,current_source_t_network__normal_19,normal,,"{""R_s"": 507.568275, ""R_p"": 1013.157279, ""R_L"": 1475.634104, ""R_leak"": 10147400.849763, ""I1"": 0.005}","{""a"": 7.603122, ""b"": 5.065281, ""c"": 5.064544}","{""R_s"": 0.005, ""R_p"": 0.004999501, ""R_L"": 4.990977e-07, ""R_leak"": 4.990977e-07}",True
current_source_t_network,current_source_t_network__normal_20,normal,,"{""R_s"": 504.793783, ""R_p"": 1019.926928, ""R_L"": 1522.191013, ""R_leak"": 10083039.55362, ""I1"": 0.005}","{""a"": 7.623088, ""b"": 5.099119, ""c"": 5.098349}","{""R_s"": 0.005, ""R_p"": 0.004999494, ""R_L"": 5.056361e-07, ""R_leak"": 5.056361e-07}",True
current_source_t_network,current_source_t_network__drift_1,drift,R_s,"{""R_s"": 799.173936, ""R_p"": 984.346194, ""R_L"": 1505.073729, ""R_leak"": 9859513.958685, ""I1"": 0.005}","{""a"": 8.917109, ""b"": 4.92124, ""c"": 4.920489}","{""R_s"": 0.005, ""R_p"": 0.004999501, ""R_L"": 4.9906e-07, ""R_leak"": 4.9906e-07}",True
current_source_t_network,current_source_t_network__drift_2,drift,R_p,"{""R_s"": 504.111807, ""R_p"": 1411.481722, ""R_L"": 1523.442692, ""R_leak"": 9990183.964598, ""I1"": 0.005}","{""a"": 9.576971, ""b"": 7.056412, ""c"": 7.055336}","{""R_s"": 0.005, ""R_p"": 0.004999294, ""R_L"": 7.062268e-07, ""R_leak"": 7.062268e-07}",True
current_source_t_network,current_source_t_network__drift_3,drift,R_p,"{""R_s"": 490.139719, ""R_p"": 451.935083, ""R_L"": 1529.039257, ""R_leak"": 10170985.36896, ""I1"": 0.005}","{""a"": 4.710274, ""b"": 2.259575, ""c"": 2.259235}","{""R_s"": 0.005, ""R_p"": 0.004999778, ""R_L"": 2.221255e-07, ""R_leak"": 2.221255e-07}",True
current_source_t_network,current_source_t_network__drift_4,drift,R_p,"{""R_s"": 503.183923, ""R_p"": 663.330867, ""R_L"": 1477.036511, ""R_leak"": 10149921.41271, ""I1"": 0.005}","{""a"": 5.832357, ""b"": 3.316438, ""c"": 3.315955}","{""R_s"": 0.005, ""R_p"": 0.004999673, ""R_L"": 3.266976e-07, ""R_leak"": 3.266976e-07}",True
current_source_t_network,current_source_t_network__drift_5,drift,R_p,"{""R_s"": 507.237077, ""R_p"": 1674.56729, ""R_L"": 1472.01712, ""R_leak"": 10169319.978769, ""I1"": 0.005}","{""a"": 10.90764, ""b"": 8.371458, ""c"": 8.370247}","{""R_s"": 0.005, ""R_p"": 0.004999177, ""R_L"": 8.230881e-07, ""R_leak"": 8.230881e-07}",True
current_source_t_network,current_source_t_network__drift_6,drift,R_leak,"{""R_s"": 499.103432, ""R_p"": 987.595357, ""R_L"": 1526.583708, ""R_leak"": 15963566.200175, ""I1"": 0.005}","{""a"": 7.433189, ""b"": 4.937671, ""c"": 4.937199}","{""R_s"": 0.005, ""R_p"": 0.004999691, ""R_L"": 3.092792e-07, ""R_leak"": 3.092792e-07}",True
current_source_t_network,current_source_t_network__drift_7,drift,R_L,"{""R_s"": 496.964516, ""R_p"": 984.965286, ""R_L"": 2242.393076, ""R_leak"": 10188672.443166, ""I1"": 0.005}","{""a"": 7.409173, ""b"": 4.92435, ""c"": 4.923267}","{""R_s"": 0.005, ""R_p"": 0.004999517, ""R_L"": 4.832099e-07, ""R_leak"": 4.832099e-07}",True
current_source_t_network,current_source_t_network__drift_8,drift,R_s,"{""R_s"": 236.967714, ""R_p"": 990.395743, ""R_L"": 1509.285684, ""R_leak"": 10109043.282642, ""I1"": 0.005}","{""a"": 6.136332, ""b"": 4.951494, ""c"": 4.950755}","{""R_s"": 0.005, ""R_p"": 0.00499951, ""R_L"": 4.897352e-07, ""R_leak"": 4.897352e-07}",True
current_source_t_network,current_source_t_network__drift_9,drift,R_L,"{""R_s"": 505.203392, ""R_p"": 1016.211269, ""R_L"": 568.435337, ""R_leak"": 10003877.397545, ""I1"": 0.005}","{""a"": 7.606557, ""b"": 5.08054, ""c"": 5.080252}","{""R_s"": 0.005, ""R_p"": 0.004999492, ""R_L"": 5.078283e-07, ""R_leak"": 5.078283e-07}",True
current_source_t_network,current_source_t_network__drift_10,drift,R_p,"{""R_s"": 498.24214, ""R_p"": 536.306571, ""R_L"": 1520.424921, ""R_leak"": 9850747.73792, ""I1"": 0.005}","{""a"": 5.172598, ""b"": 2.681387, ""c"": 2.680973}","{""R_s"": 0.005, ""R_p"": 0.004999728, ""R_L"": 2.721593e-07, ""R_leak"": 2.721593e-07}",True
current_source_t_network,current_source_t_network__drift_11,drift,R_L,"{""R_s"": 490.987818, ""R_p"": 1012.693319, ""R_L"": 887.872847, ""R_leak"": 10039236.954931, ""I1"": 0.005}","{""a"": 7.517895, ""b"": 5.062956, ""c"": 5.062508}","{""R_s"": 0.005, ""R_p"": 0.004999496, ""R_L"": 5.042722e-07, ""R_leak"": 5.042722e-07}",True
current_source_t_network,current_source_t_network__drift_12,drift,R_p,"{""R_s"": 507.714948, ""R_p"": 1334.958882, ""R_L"": 1487.871313, ""R_leak"": 10070763.111839, ""I1"": 0.005}","{""a"": 9.212485, ""b"": 6.67391, ""c"": 6.672924}","{""R_s"": 0.005, ""R_p"": 0.004999337, ""R_L"": 6.626036e-07, ""R_leak"": 6.626036e-07}",True
current_source_t_network,current_source_t_network__drift_13,drift,R_leak,"{""R_s"": 496.864905, ""R_p"": 1009.483136, ""R_L"": 1515.338301, ""R_leak"": 5062443.892756, ""I1"": 0.005}","{""a"": 7.530734, ""b"": 5.04641, ""c"": 5.0449}","{""R_s"": 0.005, ""R_p"": 0.004999003, ""R_L"": 9.965344e-07, ""R_leak"": 9.965344e-07}",True
current_source_t_network,current_source_t_network__drift_14,drift,R_s,"{""R_s"": 657.146419, ""R_p"": 984.39198, ""R_L"": 1518.584847, ""R_leak"": 9987028.418498, ""I1"": 0.005}","{""a"": 8.207207, ""b"": 4.921475, ""c"": 4.920727}","{""R_s"": 0.005, ""R_p"": 0.004999507, ""R_L"": 4.927118e-07, ""R_leak"": 4.927118e-07}",True
current_source_t_network,current_source_t_network__drift_15,drift,R_s,"{""R_s"": 773.215409, ""R_p"": 983.215366, ""R_L"": 1520.737219, ""R_leak"": 9826417.766808, ""I1"": 0.005}","{""a"": 8.781662, ""b"": 4.915585, ""c"": 4.914824}","{""R_s"": 0.005, ""R_p"": 0.0049995, ""R_L"": 5.001644e-07, ""R_leak"": 5.001644e-07}",True
current_source_t_network,current_source_t_network__drift_16,drift,R_L,"{""R_s"": 496.557398, ""R_p"": 994.089907, ""R_L"": 2347.419294, ""R_leak"": 10196176.844476, ""I1"": 0.005}","{""a"": 7.452752, ""b"": 4.969965, ""c"": 4.968821}","{""R_s"": 0.005, ""R_p"": 0.004999513, ""R_L"": 4.87322e-07, ""R_leak"": 4.87322e-07}",True
current_source_t_network,current_source_t_network__drift_17,drift,R_p,"{""R_s"": 503.474244, ""R_p"": 564.78825, ""R_L"": 1482.779713, ""R_leak"": 10170669.408524, ""I1"": 0.005}","{""a"": 5.341156, ""b"": 2.823784, ""c"": 2.823373}","{""R_s"": 0.005, ""R_p"": 0.004999722, ""R_L"": 2.775995e-07, ""R_leak"": 2.775995e-07}",True
current_source_t_network,current_source_t_network__drift_18,drift,R_L,"{""R_s"": 508.279024, ""R_p"": 999.371516, ""R_L"": 1018.40259, ""R_leak"": 9910471.625126, ""I1"": 0.005}","{""a"": 7.537749, ""b"": 4.996354, ""c"": 4.99584}","{""R_s"": 0.005, ""R_p"": 0.004999496, ""R_L"": 5.040971e-07, ""R_leak"": 5.040971e-07}",True
current_source_t_network,current_source_t_network__drift_19,drift,R_leak,"{""R_s"": 509.370229, ""R_p"": 995.406528, ""R_L"": 1502.908705, ""R_leak"": 14947374.94878, ""I1"": 0.005}","{""a"": 7.523552, ""b"": 4.976701, ""c"": 4.976201}","{""R_s"": 0.005, ""R_p"": 0.004999667, ""R_L"": 3.329147e-07, ""R_leak"": 3.329147e-07}",True
current_source_t_network,current_source_t_network__drift_20,drift,R_p,"{""R_s"": 497.162878, ""R_p"": 604.093476, ""R_L"": 1512.655972, ""R_leak"": 9986387.172578, ""I1"": 0.005}","{""a"": 5.506099, ""b"": 3.020285, ""c"": 3.019827}","{""R_s"": 0.005, ""R_p"": 0.004999698, ""R_L"": 3.023944e-07, ""R_leak"": 3.023944e-07}",True
current_source_t_network,current_source_t_network__partial_short_1,partial_short,R_leak,"{""R_s"": 492.012576, ""R_p"": 990.13483, ""R_L"": 1521.313051, ""R_leak"": 1179983.780145, ""I1"": 0.005}","{""a"": 7.406592, ""b"": 4.946529, ""c"": 4.94016}","{""R_s"": 0.005, ""R_p"": 0.004995813, ""R_L"": 4.186634e-06, ""R_leak"": 4.186634e-06}",True
current_source_t_network,current_source_t_network__partial_short_2,partial_short,R_leak,"{""R_s"": 497.910937, ""R_p"": 1012.238107, ""R_L"": 1519.975576, ""R_leak"": 230885.948821, ""I1"": 0.005}","{""a"": 7.528797, ""b"": 5.039242, ""c"": 5.006285}","{""R_s"": 0.005, ""R_p"": 0.004978317, ""R_L"": 2.168293e-05, ""R_leak"": 2.168293e-05}",True
current_source_t_network,current_source_t_network__partial_short_3,partial_short,R_s,"{""R_s"": 25.114768, ""R_p"": 985.939703, ""R_L"": 1514.215019, ""R_leak"": 10033749.814949, ""I1"": 0.005}","{""a"": 5.054788, ""b"": 4.929214, ""c"": 4.92847}","{""R_s"": 0.005, ""R_p"": 0.004999509, ""R_L"": 4.911893e-07, ""R_leak"": 4.911893e-07}",True
current_source_t_network,current_source_t_network__partial_short_4,partial_short,R_leak,"{""R_s"": 497.558591, ""R_p"": 992.477026, ""R_L"": 1479.36921, ""R_leak"": 609417.565255, ""I1"": 0.005}","{""a"": 7.442129, ""b"": 4.954336, ""c"": 4.942339}","{""R_s"": 0.005, ""R_p"": 0.00499189, ""R_L"": 8.109938e-06, ""R_leak"": 8.109938e-06}",True
current_source_t_network,current_source_t_network__partial_short_5,partial_short,R_L,"{""R_s"": 497.166139, ""R_p"": 997.867005, ""R_L"": 20.099012, ""R_leak"": 9901910.879065, ""I1"": 0.005}","{""a"": 7.474663, ""b"": 4.988832, ""c"": 4.988822}","{""R_s"": 0.005, ""R_p"": 0.004999496, ""R_L"": 5.038242e-07, ""R_leak"": 5.038242e-07}",True
current_source_t_network,current_source_t_network__partial_short_6,partial_short,R_s,"{""R_s"": 6.952265, ""R_p"": 998.397907, ""R_L"": 1510.643424, ""R_leak"": 9816225.640618, ""I1"": 0.005}","{""a"": 5.026243, ""b"": 4.991482, ""c"": 4.990714}","{""R_s"": 0.005, ""R_p"": 0.004999492, ""R_L"": 5.084147e-07, ""R_leak"": 5.084147e-07}",True
current_source_t_network,current_source_t_network__partial_short_7,partial_short,R_s,"{""R_s"": 66.605837, ""R_p"": 1001.898222, ""R_L"": 1488.70433, ""R_leak"": 10190514.746929, ""I1"": 0.005}","{""a"": 5.342028, ""b"": 5.008999, ""c"": 5.008267}","{""R_s"": 0.005, ""R_p"": 0.004999509, ""R_L"": 4.914636e-07, ""R_leak"": 4.914636e-07}",True
current_source_t_network,current_source_t_network__partial_short_8,partial_short,R_s,"{""R_s"": 37.741149, ""R_p"": 1002.398679, ""R_L"": 1521.874862, ""R_leak"": 9873501.889694, ""I1"": 0.005}","{""a"": 5.20019, ""b"": 5.011485, ""c"": 5.010712}","{""R_s"": 0.005, ""R_p"": 0.004999493, ""R_L"": 5.074909e-07, ""R_leak"": 5.074909e-07}",True
current_source_t_network,current_source_t_network__partial_short_9,partial_short,R_s,"{""R_s"": 64.288674, ""R_p"": 996.92183, ""R_L"": 1472.0235, ""R_leak"": 10135952.418926, ""I1"": 0.005}","{""a"": 5.305562, ""b"": 4.984119, ""c"": 4.983395}","{""R_s"": 0.005, ""R_p"": 0.004999508, ""R_L"": 4.916554e-07, ""R_leak"": 4.916554e-07}",True
current_source_t_network,current_source_t_network__partial_short_10,partial_short,R_L,"{""R_s"": 503.73803, ""R_p"": 994.659332, ""R_L"": 60.513303, ""R_leak"": 9873678.064662, ""I1"": 0.005}","{""a"": 7.491486, ""b"": 4.972796, ""c"": 4.972765}","{""R_s"": 0.005, ""R_p"": 0.004999496, ""R_L"": 5.036386e-07, ""R_leak"": 5.036386e-07}",True
current_source_t_network,current_source_t_network__partial_short_11,partial_short,R_L,"{""R_s"": 491.555287, ""R_p"": 1017.797089, ""R_L"": 45.112132, ""R_leak"": 10055227.695302, ""I1"": 0.005}","{""a"": 7.546247, ""b"": 5.08847, ""c"": 5.088448}","{""R_s"": 0.005, ""R_p"": 0.004999494, ""R_L"": 5.0605e-07, ""R_leak"": 5.0605e-07}",True
current_source_t_network,current_source_t_network__partial_short_12,partial_short,R_p,"{""R_s"": 495.968128, ""R_p"": 61.682045, ""R_L"": 1512.292261, ""R_leak"": 10011249.41709, ""I1"": 0.005}","{""a"": 2.788249, ""b"": 0.3084083, ""c"": 0.3083617}","{""R_s"": 0.005, ""R_p"": 0.004999969, ""R_L"": 3.080152e-08, ""R_leak"": 3.080152e-08}",True
current_source_t_network,current_source_t_network__partial_short_13,partial_short,R_s,"{""R_s"": 65.643129, ""R_p"": 1008.26348, ""R_L"": 1524.11078, ""R_leak"": 9995503.671616, ""I1"": 0.005}","{""a"": 5.369025, ""b"": 5.040809, ""c"": 5.04004}","{""R_s"": 0.005, ""R_p"": 0.004999496, ""R_L"": 5.042308e-07, ""R_leak"": 5.042308e-07}",True
current_source_t_network,current_source_t_network__partial_short_14,partial_short,R_p,"{""R_s"": 492.616787, ""R_p"": 44.153078, ""R_L"": 1507.640334, ""R_leak"": 10013028.469029, ""I1"": 0.005}","{""a"": 2.683848, ""b"": 0.2207644, ""c"": 0.2207312}","{""R_s"": 0.005, ""R_p"": 0.004999978, ""R_L"": 2.20444e-08, ""R_leak"": 2.20444e-08}",True
current_source_t_network,current_source_t_network__partial_short_15,partial_short,R_L,"{""R_s"": 496.204566, ""R_p"": 1017.507733, ""R_L"": 51.302796, ""R_leak"": 9813771.494363, ""I1"": 0.005}","{""a"": 7.568034, ""b"": 5.087011, ""c"": 5.086985}","{""R_s"": 0.005, ""R_p"": 0.004999482, ""R_L"": 5.183516e-07, ""R_leak"": 5.183516e-07}",True
current_source_t_network,current_source_t_network__partial_short_16,partial_short,R_p,"{""R_s"": 495.930224, ""R_p"": 77.094095, ""R_L"": 1471.219093, ""R_leak"": 9931295.166026, ""I1"": 0.005}","{""a"": 2.865119, ""b"": 0.3854675, ""c"": 0.3854104}","{""R_s"": 0.005, ""R_p"": 0.004999961, ""R_L"": 3.880767e-08, ""R_leak"": 3.880767e-08}",True
current_source_t_network,current_source_t_network__partial_short_17,partial_short,R_L,"{""R_s"": 509.754927, ""R_p"": 1007.392194, ""R_L"": 137.856346, ""R_leak"": 10004717.654943, ""I1"": 0.005}","{""a"": 7.585228, ""b"": 5.036454, ""c"": 5.036384}","{""R_s"": 0.005, ""R_p"": 0.004999497, ""R_L"": 5.03401e-07, ""R_leak"": 5.03401e-07}",True
current_source_t_network,current_source_t_network__partial_short_18,partial_short,R_leak,"{""R_s"": 498.340858, ""R_p"": 1004.101974, ""R_L"": 1504.317978, ""R_leak"": 1259572.18691, ""I1"": 0.005}","{""a"": 7.50822, ""b"": 5.016516, ""c"": 5.010531}","{""R_s"": 0.005, ""R_p"": 0.004996022, ""R_L"": 3.977963e-06, ""R_leak"": 3.977963e-06}",True
