circuit_id,sample_id,fault_type,faulted_components,component_values,design_values,node_voltages,branch_currents,success
resistor_cube,resistor_cube__partial_open_3,partial_open,R12,"{""R1"": 1.014218, ""R2"": 1.002401, ""R3"": 0.989019, ""R4"": 1.004167, ""R5"": 1.009744, ""R6"": 0.991599, ""R7"": 0.993966, ""R8"": 1.004242, ""R9"": 0.980866, ""R10"": 1.012409, ""R11"": 0.986405, ""R12"": 39.578391}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 4.401521, ""n2"": 3.359953, ""n3"": 6.573446, ""n4"": 3.364851, ""n5"": 6.599637, ""n6"": 3.470469, ""n7"": 12.0}","{""R1"": -4.33982, ""R2"": -3.35191, ""R3"": -3.40221, ""R4"": -2.16291, ""R5"": -2.1769, ""R6"": -3.24072, ""R7"": -0.111187, ""R8"": -5.40363, ""R9"": -3.29789, ""R10"": -0.104323, ""R11"": -5.47479, ""R12"": -0.21551}",True
resistor_cube,resistor_cube__partial_open_4,partial_open,R8,"{""R1"": 0.980547, ""R2"": 1.012939, ""R3"": 0.984421, ""R4"": 0.985206, ""R5"": 0.988483, ""R6"": 0.989888, ""R7"": 0.993829, ""R8"": 11.689901, ""R9"": 0.994367, ""R10"": 0.999633, ""R11"": 0.998227, ""R12"": 0.990194}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 3.476615, ""n2"": 3.521125, ""n3"": 3.843346, ""n4"": 4.403132, ""n5"": 6.613415, ""n6"": 6.652316, ""n7"": 12.0}","{""R1"": -3.54559, ""R2"": -3.47615, ""R3"": -4.47281, ""R4"": -0.372239, ""R5"": -3.17335, ""R6"": -0.325513, ""R7"": -3.15063, ""R8"": -0.697752, ""R9"": -2.2228, ""R10"": -2.25001, ""R11"": -5.39615, ""R12"": -5.40064}",True
resistor_cube,resistor_cube__partial_open_5,partial_open,R9,"{""R1"": 0.989259, ""R2"": 1.012801, ""R3"": 0.98629, ""R4"": 0.990284, ""R5"": 0.991514, ""R6"": 0.999195, ""R7"": 0.983762, ""R8"": 0.988946, ""R9"": 21.437443, ""R10"": 0.997181, ""R11"": 0.995512, ""R12"": 1.013099}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 5.281689, ""n2"": 4.702974, ""n3"": 7.338157, ""n4"": 3.437458, ""n5"": 8.516395, ""n6"": 6.676623, ""n7"": 12.0}","{""R1"": -5.33904, ""R2"": -4.64353, ""R3"": -3.48524, ""R4"": -2.07664, ""R5"": -3.26239, ""R6"": -2.63731, ""R7"": -2.00623, ""R8"": -4.71395, ""R9"": -0.236919, ""R10"": -3.24832, ""R11"": -3.49931, ""R12"": -5.25455}",True
resistor_cube,resistor_cube__partial_open_6,partial_open,R6,"{""R1"": 0.998118, ""R2"": 1.004908, ""R3"": 1.000089, ""R4"": 0.994182, ""R5"": 1.001984, ""R6"": 31.559293, ""R7"": 1.012055, ""R8"": 0.984106, ""R9"": 1.018146, ""R10"": 1.01388, ""R11"": 0.984078, ""R12"": 0.984036}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 5.329442, ""n2"": 3.452992, ""n3"": 8.601034, ""n4"": 4.690584, ""n5"": 7.382259, ""n6"": 6.765452, ""n7"": 12.0}","{""R1"": -5.33949, ""R2"": -3.43613, ""R3"": -4.69017, ""R4"": -3.29074, ""R5"": -2.04875, ""R6"": -0.163123, ""R7"": -3.273, ""R8"": -3.45386, ""R9"": -2.6437, ""R10"": -2.04646, ""R11"": -4.69245, ""R12"": -5.31947}",True
resistor_cube,resistor_cube__partial_open_7,partial_open,R3,"{""R1"": 1.016412, ""R2"": 1.018278, ""R3"": 15.802337, ""R4"": 1.019357, ""R5"": 1.005544, ""R6"": 0.98192, ""R7"": 0.985456, ""R8"": 1.01757, ""R9"": 1.003067, ""R10"": 0.987049, ""R11"": 0.990734, ""R12"": 0.997987}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 5.405052, ""n2"": 5.45169, ""n3"": 7.594264, ""n4"": 8.322976, ""n5"": 8.592765, ""n6"": 8.577367, ""n7"": 12.0}","{""R1"": -5.31778, ""R2"": -5.35383, ""R3"": -0.526693, ""R4"": -2.14764, ""R5"": -3.17014, ""R6"": -2.18202, ""R7"": -3.17181, ""R8"": -4.32966, ""R9"": -0.268964, ""R10"": -0.257729, ""R11"": -3.4391, ""R12"": -3.42954}",True
resistor_cube,resistor_cube__partial_open_8,partial_open,R3,"{""R1"": 0.998571, ""R2"": 1.016092, ""R3"": 7.415378, ""R4"": 1.011525, ""R5"": 0.987517, ""R6"": 0.995779, ""R7"": 1.01612, ""R8"": 0.99833, ""R9"": 0.985428, ""R10"": 0.982701, ""R11"": 0.998957, ""R12"": 0.983617}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 5.321226, ""n2"": 5.353621, ""n3"": 7.566154, ""n4"": 7.896842, ""n5"": 8.3919, ""n6"": 8.449661, ""n7"": 12.0}","{""R1"": -5.32884, ""R2"": -5.26884, ""R3"": -1.06493, ""R4"": -2.21935, ""R5"": -3.10949, ""R6"": -2.22191, ""R7"": -3.04692, ""R8"": -4.44126, ""R9"": -0.502378, ""R10"": -0.56255, ""R11"": -3.61187, ""R12"": -3.60947}",True
resistor_cube,resistor_cube__partial_open_9,partial_open,R6,"{""R1"": 1.010779, ""R2"": 1.007124, ""R3"": 1.018132, ""R4"": 1.003379, ""R5"": 0.994854, ""R6"": 48.277791, ""R7"": 1.009511, ""R8"": 0.987953, ""R9"": 1.002545, ""R10"": 0.993502, ""R11"": 1.004736, ""R12"": 1.011077}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 5.348428, ""n2"": 3.394384, ""n3"": 8.645829, ""n4"": 4.706763, ""n5"": 7.343205, ""n6"": 6.687003, ""n7"": 12.0}","{""R1"": -5.29139, ""R2"": -3.37037, ""R3"": -4.62294, ""R4"": -3.2863, ""R5"": -2.0051, ""R6"": -0.108776, ""R7"": -3.2616, ""R8"": -3.39507, ""R9"": -2.62975, ""R10"": -1.99319, ""R11"": -4.63484, ""R12"": -5.25479}",True
resistor_cube,resistor_cube__partial_open_10,partial_open,R8,"{""R1"": 0.99348, ""R2"": 1.009418, ""R3"": 0.986352, ""R4"": 0.981919, ""R5"": 0.983277, ""R6"": 0.990165, ""R7"": 0.999494, ""R8"": 13.483118, ""R9"": 0.987271, ""R10"": 1.001468, ""R11"": 0.9996, ""R12"": 0.984811}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 3.474123, ""n2"": 3.494905, ""n3"": 3.784858, ""n4"": 4.409371, ""n5"": 6.601402, ""n6"": 6.662764, ""n7"": 12.0}","{""R1"": -3.49692, ""R2"": -3.4623, ""R3"": -4.47038, ""R4"": -0.316457, ""R5"": -3.18047, ""R6"": -0.292834, ""R7"": -3.16946, ""R8"": -0.609291, ""R9"": -2.22029, ""R10"": -2.25009, ""R11"": -5.40076, ""R12"": -5.41955}",True
resistor_cube,resistor_cube__partial_open_11,partial_open,R2,"{""R1"": 0.999081, ""R2"": 33.645621, ""R3"": 0.983358, ""R4"": 1.019049, ""R5"": 0.982541, ""R6"": 0.991594, ""R7"": 0.995158, ""R8"": 0.998577, ""R9"": 1.009148, ""R10"": 0.981372, ""R11"": 0.985478, ""R12"": 1.002302}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 5.419689, ""n2"": 8.513687, ""n3"": 8.665839, ""n4"": 5.394078, ""n5"": 7.619798, ""n6"": 8.612802, ""n7"": 12.0}","{""R1"": -5.42467, ""R2"": -0.25304, ""R3"": -5.48537, ""R4"": -3.18547, ""R5"": -2.2392, ""R6"": -0.153442, ""R7"": -0.0995977, ""R8"": -3.33891, ""R9"": -2.20554, ""R10"": -3.27982, ""R11"": -4.44475, ""R12"": -3.37942}",True
resistor_cube,resistor_cube__partial_open_12,partial_open,R1,"{""R1"": 40.988193, ""R2"": 0.993477, ""R3"": 0.998405, ""R4"": 1.012746, ""R5"": 0.988687, ""R6"": 0.994434, ""R7"": 1.002904, ""R8"": 1.017559, ""R9"": 1.018024, ""R10"": 0.998908, ""R11"": 0.985171, ""R12"": 1.009923}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 8.551381, ""n2"": 5.395488, ""n3"": 8.623817, ""n4"": 5.402966, ""n5"": 8.686936, ""n6"": 7.586348, ""n7"": 12.0}","{""R1"": -0.20863, ""R2"": -5.43091, ""R3"": -5.4116, ""R4"": -0.0715247, ""R5"": -0.137106, ""R6"": -3.2464, ""R7"": -2.18452, ""R8"": -3.31792, ""R9"": -3.22583, ""R10"": -2.18577, ""R11"": -3.36293, ""R12"": -4.37029}",True
resistor_cube,resistor_cube__partial_open_13,partial_open,R5,"{""R1"": 1.0093, ""R2"": 1.002418, ""R3"": 0.987478, ""R4"": 1.014901, ""R5"": 7.031208, ""R6"": 1.001553, ""R7"": 1.008715, ""R8"": 0.994991, ""R9"": 0.984914, ""R10"": 1.017316, ""R11"": 0.992237, ""R12"": 0.993821}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 3.737853, ""n2"": 4.719234, ""n3"": 6.843981, ""n4"": 5.177079, ""n5"": 8.258136, ""n6"": 7.328171, ""n7"": 12.0}","{""R1"": -3.70341, ""R2"": -4.70785, ""R3"": -5.24273, ""R4"": -3.06052, ""R5"": -0.642889, ""R6"": -2.12145, ""R7"": -2.5864, ""R8"": -5.18198, ""R9"": -3.12825, ""R10"": -2.11448, ""R11"": -3.77114, ""R12"": -4.70088}",True
resistor_cube,resistor_cube__partial_open_14,partial_open,R11,"{""R1"": 0.985707, ""R2"": 0.981195, ""R3"": 0.993712, ""R4"": 1.00782, ""R5"": 1.011247, ""R6"": 0.991226, ""R7"": 0.999732, ""R8"": 1.008503, ""R9"": 0.996088, ""R10"": 1.014536, ""R11"": 24.436016, ""R12"": 0.994781}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 3.328544, ""n2"": 4.359676, ""n3"": 6.549291, ""n4"": 3.345965, ""n5"": 3.511633, ""n6"": 6.593312, ""n7"": 12.0}","{""R1"": -3.37681, ""R2"": -4.44323, ""R3"": -3.36714, ""R4"": -3.19576, ""R5"": -0.181053, ""R6"": -2.209, ""R7"": -2.23423, ""R8"": -5.40475, ""R9"": -0.166318, ""R10"": -3.20082, ""R11"": -0.347371, ""R12"": -5.43505}",True
resistor_cube,resistor_cube__partial_open_15,partial_open,R1,"{""R1"": 32.9084, ""R2"": 0.987776, ""R3"": 0.987372, ""R4"": 1.010515, ""R5"": 1.018411, ""R6"": 0.999244, ""R7"": 0.98996, ""R8"": 0.987789, ""R9"": 0.986098, ""R10"": 1.018881, ""R11"": 0.998331, ""R12"": 0.983284}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 8.507523, ""n2"": 5.416089, ""n3"": 8.654683, ""n4"": 5.3977, ""n5"": 8.622495, ""n6"": 7.635648, ""n7"": 12.0}","{""R1"": -0.258521, ""R2"": -5.48311, ""R3"": -5.46673, ""R4"": -0.145628, ""R5"": -0.112893, ""R6"": -3.24104, ""R7"": -2.24207, ""R8"": -3.38667, ""R9"": -3.27026, ""R10"": -2.19648, ""R11"": -3.38315, ""R12"": -4.43855}",True
resistor_cube,resistor_cube__partial_open_16,partial_open,R2,"{""R1"": 0.991543, ""R2"": 20.972146, ""R3"": 1.004152, ""R4"": 0.985481, ""R5"": 0.993768, ""R6"": 0.981408, ""R7"": 0.992808, ""R8"": 0.986387, ""R9"": 0.981926, ""R10"": 1.012863, ""R11"": 0.980213, ""R12"": 0.996606}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 5.418256, ""n2"": 8.425714, ""n3"": 8.61336, ""n4"": 5.427882, ""n5"": 7.626699, ""n6"": 8.634756, ""n7"": 12.0}","{""R1"": -5.46447, ""R2"": -0.401757, ""R3"": -5.40544, ""R4"": -3.24218, ""R5"": -2.22229, ""R6"": -0.191201, ""R7"": -0.210556, ""R8"": -3.43338, ""R9"": -2.23929, ""R10"": -3.16615, ""R11"": -4.46158, ""R12"": -3.3767}",True
resistor_cube,resistor_cube__partial_open_17,partial_open,R3,"{""R1"": 1.003275, ""R2"": 0.982756, ""R3"": 21.4308, ""R4"": 1.007981, ""R5"": 1.010756, ""R6"": 0.988051, ""R7"": 1.01549, ""R8"": 0.996276, ""R9"": 1.00235, ""R10"": 1.017614, ""R11"": 1.003321, ""R12"": 0.986567}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 5.388019, ""n2"": 5.366379, ""n3"": 7.587149, ""n4"": 8.421545, ""n5"": 8.611029, ""n6"": 8.629061, ""n7"": 12.0}","{""R1"": -5.37043, ""R2"": -5.46054, ""R3"": -0.392965, ""R4"": -2.18172, ""R5"": -3.18871, ""R6"": -2.24763, ""R7"": -3.21291, ""R8"": -4.42935, ""R9"": -0.18904, ""R10"": -0.203924, ""R11"": -3.37775, ""R12"": -3.41684}",True
resistor_cube,resistor_cube__partial_open_18,partial_open,R5,"{""R1"": 0.996355, ""R2"": 1.003986, ""R3"": 0.997826, ""R4"": 0.999714, ""R5"": 9.643346, ""R6"": 1.018269, ""R7"": 1.001271, ""R8"": 0.999574, ""R9"": 1.010915, ""R10"": 1.009403, ""R11"": 1.005328, ""R12"": 1.014199}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 3.630107, ""n2"": 4.678156, ""n3"": 6.782446, ""n4"": 5.188774, ""n5"": 8.356762, ""n6"": 7.274499, ""n7"": 12.0}","{""R1"": -3.64339, ""R2"": -4.65958, ""R3"": -5.20008, ""R4"": -3.15324, ""R5"": -0.490147, ""R6"": -2.06654, ""R7"": -2.59305, ""R8"": -5.21978, ""R9"": -3.13378, ""R10"": -2.0663, ""R11"": -3.62393, ""R12"": -4.65934}",True
resistor_cube,resistor_cube__partial_open_19,partial_open,R11,"{""R1"": 1.016992, ""R2"": 1.004806, ""R3"": 1.005775, ""R4"": 1.001629, ""R5"": 1.000411, ""R6"": 0.984793, ""R7"": 1.016801, ""R8"": 0.998231, ""R9"": 0.994646, ""R10"": 1.018785, ""R11"": 22.364441, ""R12"": 1.017778}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 3.411224, ""n2"": 4.404175, ""n3"": 6.598756, ""n4"": 3.379803, ""n5"": 3.583176, ""n6"": 6.595017, ""n7"": 12.0}","{""R1"": -3.35423, ""R2"": -4.38311, ""R3"": -3.3604, ""R4"": -3.18235, ""R5"": -0.171881, ""R6"": -2.22847, ""R7"": -2.15464, ""R8"": -5.41082, ""R9"": -0.204467, ""R10"": -3.15593, ""R11"": -0.376349, ""R12"": -5.31057}",True
resistor_cube,resistor_cube__partial_open_20,partial_open,R5,"{""R1"": 0.983559, ""R2"": 1.005544, ""R3"": 1.017444, ""R4"": 1.017213, ""R5"": 6.588834, ""R6"": 0.99912, ""R7"": 0.995792, ""R8"": 1.008997, ""R9"": 0.996291, ""R10"": 0.988366, ""R11"": 1.001356, ""R12"": 1.00107}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 3.69114, ""n2"": 4.714298, ""n3"": 6.803308, ""n4"": 5.22852, ""n5"": 8.259418, ""n6"": 7.300824, ""n7"": 12.0}","{""R1"": -3.75284, ""R2"": -4.68831, ""R3"": -5.13888, ""R4"": -3.0595, ""R5"": -0.693336, ""R6"": -2.09085, ""R7"": -2.59746, ""R8"": -5.15035, ""R9"": -3.04218, ""R10"": -2.0967, ""R11"": -3.73552, ""R12"": -4.69415}",True
resistor_cube,resistor_cube__wrong_component_type_1,wrong_component_type,R5,"{""R1"": 1.006467, ""R2"": 1.018841, ""R3"": 0.980654, ""R4"": 1.016248, ""R5"": 7.53e-06, ""R6"": 1.001673, ""R7"": 1.003566, ""R8"": 0.992561, ""R9"": 1.002476, ""R10"": 1.000947, ""R11"": 1.015824, ""R12"": 1.013632}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 3.339161, ""n2"": 4.696244, ""n3"": 6.710772, ""n4"": 5.266955, ""n5"": 8.611213, ""n6"": 7.303745, ""n7"": 12.0}","{""R1"": -3.31771, ""R2"": -4.6094, ""R3"": -5.37086, ""R4"": -3.31771, ""R6"": -2.01116, ""R7"": -2.59823, ""R8"": -5.32887, ""R9"": -3.336, ""R10"": -2.03486, ""R11"": -3.336, ""R12"": -4.6331}",True
resistor_cube,resistor_cube__wrong_component_type_2,wrong_component_type,R3,"{""R1"": 0.987607, ""R2"": 1.004177, ""R3"": 3.15e-06, ""R4"": 0.994364, ""R5"": 1.001475, ""R6"": 0.991079, ""R7"": 1.013391, ""R8"": 0.983684, ""R9"": 0.994299, ""R10"": 0.981603, ""R11"": 0.993163, ""R12"": 1.018405}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 5.438122, ""n2"": 5.455137, ""n3"": 7.64443, ""n4"": 8.726105, ""n5"": 8.73052, ""n6"": 8.721748, ""n7"": 12.0}","{""R1"": -5.50636, ""R2"": -5.43245, ""R4"": -2.21881, ""R5"": -3.28755, ""R6"": -2.209, ""R7"": -3.22345, ""R8"": -4.42781, ""R9"": -0.00443933, ""R10"": 0.004439332, ""R11"": -3.29199, ""R12"": -3.21901}",True
resistor_cube,resistor_cube__wrong_component_type_3,wrong_component_type,R9,"{""R1"": 1.003542, ""R2"": 0.992414, ""R3"": 1.016256, ""R4"": 1.007414, ""R5"": 1.012897, ""R6"": 0.984004, ""R7"": 0.99469, ""R8"": 0.999004, ""R9"": 6.83e-06, ""R10"": 1.007922, ""R11"": 1.008723, ""R12"": 0.984978}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 5.318402, ""n2"": 4.688304, ""n3"": 7.327748, ""n4"": 3.373458, ""n5"": 8.666098, ""n6"": 6.719251, ""n7"": 12.0}","{""R1"": -5.29963, ""R2"": -4.72414, ""R3"": -3.3195, ""R4"": -1.99456, ""R5"": -3.30507, ""R6"": -2.68235, ""R7"": -2.04179, ""R8"": -4.67691, ""R10"": -3.3195, ""R11"": -3.30507, ""R12"": -5.36129}",True
resistor_cube,resistor_cube__wrong_component_type_4,wrong_component_type,R11,"{""R1"": 1.00632, ""R2"": 1.016998, ""R3"": 1.008457, ""R4"": 1.018851, ""R5"": 0.997561, ""R6"": 1.011776, ""R7"": 1.015646, ""R8"": 1.003444, ""R9"": 0.995843, ""R10"": 0.982855, ""R11"": 9.75e-06, ""R12"": 1.003196}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 3.275115, ""n2"": 4.37908, ""n3"": 6.574052, ""n4"": 3.308299, ""n5"": 3.291721, ""n6"": 6.54897, ""n7"": 12.0}","{""R1"": -3.25455, ""R2"": -4.30589, ""R3"": -3.28055, ""R4"": -3.2379, ""R5"": -0.0166467, ""R6"": -2.16943, ""R7"": -2.13646, ""R8"": -5.40732, ""R9"": 0.01664668, ""R10"": -3.2972, ""R12"": -5.43366}",True
resistor_cube,resistor_cube__wrong_component_type_5,wrong_component_type,R9,"{""R1"": 1.011571, ""R2"": 0.982558, ""R3"": 0.985935, ""R4"": 1.004553, ""R5"": 1.007875, ""R6"": 0.985974, ""R7"": 1.010011, ""R8"": 0.996441, ""R9"": 1.52e-06, ""R10"": 1.00243, ""R11"": 1.00174, ""R12"": 1.002069}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 5.343437, ""n2"": 4.636191, ""n3"": 7.322364, ""n4"": 3.297546, ""n5"": 8.681879, ""n6"": 6.650261, ""n7"": 12.0}","{""R1"": -5.28232, ""R2"": -4.71849, ""R3"": -3.34459, ""R4"": -1.96996, ""R5"": -3.31236, ""R6"": -2.72439, ""R7"": -1.99411, ""R8"": -4.69434, ""R10"": -3.34459, ""R11"": -3.31236, ""R12"": -5.33869}",True
resistor_cube,resistor_cube__wrong_component_type_6,wrong_component_type,R12,"{""R1"": 1.010455, ""R2"": 1.01473, ""R3"": 0.984799, ""R4"": 1.001913, ""R5"": 1.010977, ""R6"": 1.019146, ""R7"": 1.015816, ""R8"": 1.013806, ""R9"": 1.010244, ""R10"": 0.999397, ""R11"": 1.003185, ""R12"": 6.52e-06}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 4.368339, ""n2"": 3.257399, ""n3"": 6.539055, ""n4"": 3.237463, ""n5"": 6.548581, ""n6"": 3.24735, ""n7"": 12.0}","{""R1"": -4.32314, ""R2"": -3.21011, ""R3"": -3.28744, ""R4"": -2.16657, ""R5"": -2.15657, ""R6"": -3.22001, ""R7"": 0.009892607, ""R8"": -5.38658, ""R9"": -3.27754, ""R10"": -0.00989261, ""R11"": -5.43411}",True
resistor_cube,resistor_cube__wrong_component_type_7,wrong_component_type,R11,"{""R1"": 1.017283, ""R2"": 0.998386, ""R3"": 0.993733, ""R4"": 0.992741, ""R5"": 0.999049, ""R6"": 0.981052, ""R7"": 0.992938, ""R8"": 0.997063, ""R9"": 1.009358, ""R10"": 0.981822, ""R11"": 5.82e-06, ""R12"": 1.01201}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 3.302531, ""n2"": 4.362738, ""n3"": 6.538557, ""n4"": 3.27589, ""n5"": 3.289279, ""n6"": 6.49949, ""n7"": 12.0}","{""R1"": -3.24642, ""R2"": -4.36979, ""R3"": -3.29655, ""R4"": -3.25969, ""R5"": 0.01326498, ""R6"": -2.21784, ""R7"": -2.15195, ""R8"": -5.47753, ""R9"": -0.013265, ""R10"": -3.28328, ""R12"": -5.43523}",True
resistor_cube,resistor_cube__wrong_component_type_8,wrong_component_type,R2,"{""R1"": 0.99814, ""R2"": 7.52e-06, ""R3"": 1.017868, ""R4"": 1.015595, ""R5"": 1.016443, ""R6"": 1.011489, ""R7"": 0.983346, ""R8"": 0.998113, ""R9"": 1.001011, ""R10"": 0.990447, ""R11"": 1.001614, ""R12"": 1.005203}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 5.434096, ""n2"": 8.736772, ""n3"": 8.742632, ""n4"": 5.504396, ""n5"": 7.65654, ""n6"": 8.731074, ""n7"": 12.0}","{""R1"": -5.44422, ""R3"": -5.40777, ""R4"": -3.25773, ""R5"": -2.18649, ""R6"": -0.00579413, ""R7"": 0.005794128, ""R8"": -3.26353, ""R9"": -2.14997, ""R10"": -3.2578, ""R11"": -4.33646, ""R12"": -3.25201}",True
resistor_cube,resistor_cube__wrong_component_type_9,wrong_component_type,R1,"{""R1"": 8.14e-06, ""R2"": 1.005803, ""R3"": 0.988251, ""R4"": 1.013203, ""R5"": 1.019015, ""R6"": 0.984697, ""R7"": 1.015595, ""R8"": 1.019143, ""R9"": 0.987369, ""R10"": 0.991236, ""R11"": 0.985828, ""R12"": 1.015519}","{""R1"": 1, ""R2"": 1, ""R3"": 1, ""R4"": 1, ""R5"": 1, ""R6"": 1, ""R7"": 1, ""R8"": 1, ""R9"": 1, ""R10"": 1, ""R11"": 1, ""R12"": 1}","{""n1"": 8.694367, ""n2"": 5.444814, ""n3"": 8.675427, ""n4"": 5.440152, ""n5"": 8.713416, ""n6"": 7.610652, ""n7"": 12.0}","{""R2"": -5.4134, ""R3"": -5.50483, ""R4"": 0.01869338, ""R5"": -0.0186934, ""R6"": -3.28082, ""R7"": -2.13258, ""R8"": -3.26213, ""R9"": -3.31514, ""R10"": -2.18969, ""R11"": -3.33383, ""R12"": -4.32227}",True
